Info 0    [09:39:59.498] Starting TS Server
Info 11201[16:40:10.360] Different program with same set of files
Info 11202[16:40:10.618] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11203[16:40:10.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 512 structureChanged: false structureIsReused:: Completely Elapsed: 4.586399998515844ms
Info 11204[16:40:10.622] Different program with same set of files
Info 11205[16:40:10.720] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11206[16:40:10.724] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 513 structureChanged: false structureIsReused:: Completely Elapsed: 4.487500000745058ms
Info 11207[16:40:10.724] Different program with same set of files
Info 11208[16:40:10.833] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11209[16:40:10.839] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 514 structureChanged: false structureIsReused:: Completely Elapsed: 5.800299998372793ms
Info 11210[16:40:10.839] Different program with same set of files
Info 11211[16:40:11.033] getCompletionData: Get current token: 0.006400000303983688
Info 11212[16:40:11.033] getCompletionData: Is inside comment: 0.014299999922513962
Info 11213[16:40:11.033] getCompletionData: Get previous token: 0.02019999921321869
Info 11214[16:40:11.033] getCompletionsAtPosition: isCompletionListBlocker: 0.00860000029206276
Info 11215[16:40:11.035] getCompletionData: Semantic work: 2.626299999654293
Info 11216[16:40:11.041] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.457600001245737
Info 11217[16:40:11.259] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11218[16:40:11.265] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 515 structureChanged: false structureIsReused:: Completely Elapsed: 6.772199999541044ms
Info 11219[16:40:11.265] Different program with same set of files
Info 11220[16:40:11.766] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11221[16:40:11.773] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 516 structureChanged: false structureIsReused:: Completely Elapsed: 7.043099999427795ms
Info 11222[16:40:11.773] Different program with same set of files
Info 11223[16:40:11.872] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11224[16:40:11.878] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 517 structureChanged: false structureIsReused:: Completely Elapsed: 5.901399999856949ms
Info 11225[16:40:11.878] Different program with same set of files
Info 11226[16:40:13.185] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11227[16:40:13.191] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 518 structureChanged: false structureIsReused:: Completely Elapsed: 6.803600002080202ms
Info 11228[16:40:13.191] Different program with same set of files
Info 11229[16:41:25.787] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11230[16:41:25.795] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 519 structureChanged: false structureIsReused:: Completely Elapsed: 8.242300000041723ms
Info 11231[16:41:25.795] Different program with same set of files
Info 11232[16:41:28.319] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11233[16:41:28.326] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 520 structureChanged: false structureIsReused:: Completely Elapsed: 6.975700002163649ms
Info 11234[16:41:28.326] Different program with same set of files
Info 11235[16:41:29.679] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11236[16:41:29.684] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 521 structureChanged: false structureIsReused:: Completely Elapsed: 5.265500001609325ms
Info 11237[16:41:29.684] Different program with same set of files
Info 11238[16:41:29.684] getCompletionData: Get current token: 0.006799999624490738
Info 11239[16:41:29.685] getCompletionData: Is inside comment: 0.0016999989748001099
Info 11240[16:41:29.685] getCompletionData: Get previous token: 0.033799998462200165
Info 11241[16:41:29.685] getCompletionsAtPosition: isCompletionListBlocker: 0.004599999636411667
Info 11242[16:41:29.687] getExportInfoMap: cache miss or empty; calculating new results
Info 11243[16:41:29.729] forEachExternalModuleToImportFrom autoImportProvider: 6.620400000363588
Info 11244[16:41:29.729] getExportInfoMap: done in 41.904599998146296 ms
Info 11245[16:41:29.736] collectAutoImports: resolved 4 module specifiers, plus 0 ambient and 0 from cache
Info 11246[16:41:29.736] collectAutoImports: response is complete
Info 11247[16:41:29.736] collectAutoImports: 7.377099998295307
Info 11248[16:41:29.736] getCompletionData: Semantic work: 51.80629999935627
Info 11249[16:41:29.746] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.7943999990820885
Info 11250[16:41:30.225] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11251[16:41:30.232] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 522 structureChanged: false structureIsReused:: Completely Elapsed: 6.7550999969244ms
Info 11252[16:41:30.232] Different program with same set of files
Info 11253[16:41:30.232] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11254[16:41:30.240] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 523 structureChanged: false structureIsReused:: Completely Elapsed: 7.655200000852346ms
Info 11255[16:41:30.240] Different program with same set of files
Info 11256[16:41:30.752] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11257[16:41:30.757] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 524 structureChanged: false structureIsReused:: Completely Elapsed: 4.6413000002503395ms
Info 11258[16:41:30.757] Different program with same set of files
Info 11259[16:41:30.757] getCompletionData: Get current token: 0.005800001323223114
Info 11260[16:41:30.757] getCompletionData: Is inside comment: 0.0015999972820281982
Info 11261[16:41:30.757] getCompletionData: Get previous token: 0.0340999998152256
Info 11262[16:41:30.757] getCompletionsAtPosition: isCompletionListBlocker: 0.004600003361701965
Info 11263[16:41:30.760] getCompletionData: Semantic work: 3.270899999886751
Info 11264[16:41:30.764] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.37219999730587
Info 11265[16:41:31.207] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11266[16:41:31.212] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 525 structureChanged: false structureIsReused:: Completely Elapsed: 5.016699999570847ms
Info 11267[16:41:31.212] Different program with same set of files
Info 11268[16:41:32.342] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11269[16:41:32.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 526 structureChanged: false structureIsReused:: Completely Elapsed: 5.6101000010967255ms
Info 11270[16:41:32.348] Different program with same set of files
Info 11271[16:41:32.982] Format host information updated
Info 11272[16:41:32.982] Format host information updated
Info 11273[16:41:32.982] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11274[16:41:32.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 527 structureChanged: false structureIsReused:: Completely Elapsed: 9.941700000315905ms
Info 11275[16:41:32.992] Different program with same set of files
Info 11276[16:41:32.993] getCompletionData: Get current token: 0.04610000178217888
Info 11277[16:41:32.993] getCompletionData: Is inside comment: 0.010400000959634781
Info 11278[16:41:32.993] getCompletionData: Get previous token: 0.06289999932050705
Info 11279[16:41:32.993] getCompletionsAtPosition: isCompletionListBlocker: 0.005899999290704727
Info 11280[16:41:32.995] getCompletionData: Semantic work: 2.0707000009715557
Info 11281[16:41:33.003] getCompletionData: Get current token: 0.017499998211860657
Info 11282[16:41:33.003] getCompletionData: Is inside comment: 0.027800001204013824
Info 11283[16:41:33.003] getCompletionData: Get previous token: 0.041099999099969864
Info 11284[16:41:33.003] getCompletionsAtPosition: isCompletionListBlocker: 0.004399999976158142
Info 11285[16:41:33.004] getCompletionData: Semantic work: 0.7666000016033649
Info 11286[16:41:33.900] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11287[16:41:33.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 528 structureChanged: false structureIsReused:: Completely Elapsed: 4.537599999457598ms
Info 11288[16:41:33.905] Different program with same set of files
Info 11289[16:41:34.239] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11290[16:41:34.244] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 529 structureChanged: false structureIsReused:: Completely Elapsed: 5.13289999961853ms
Info 11291[16:41:34.244] Different program with same set of files
Info 11292[16:41:34.809] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11293[16:41:34.813] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 530 structureChanged: false structureIsReused:: Completely Elapsed: 4.771200001239777ms
Info 11294[16:41:34.813] Different program with same set of files
Info 11295[16:41:34.932] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11296[16:41:34.941] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 531 structureChanged: false structureIsReused:: Completely Elapsed: 8.639299999922514ms
Info 11297[16:41:34.941] Different program with same set of files
Info 11298[16:41:35.080] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11299[16:41:35.085] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 532 structureChanged: false structureIsReused:: Completely Elapsed: 4.960700001567602ms
Info 11300[16:41:35.085] Different program with same set of files
Info 11301[16:41:35.159] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11302[16:41:35.164] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 533 structureChanged: false structureIsReused:: Completely Elapsed: 5.3434999994933605ms
Info 11303[16:41:35.164] Different program with same set of files
Info 11304[16:41:43.617] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11305[16:41:43.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 534 structureChanged: false structureIsReused:: Completely Elapsed: 7.564900003373623ms
Info 11306[16:41:43.625] Different program with same set of files
Info 11307[16:42:08.105] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11308[16:42:08.113] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 535 structureChanged: false structureIsReused:: Completely Elapsed: 7.217799998819828ms
Info 11309[16:42:08.113] Different program with same set of files
Info 11310[16:42:13.200] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11311[16:42:13.213] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 536 structureChanged: false structureIsReused:: Completely Elapsed: 12.825500000268221ms
Info 11312[16:42:13.213] Different program with same set of files
Info 11313[16:42:18.783] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11314[16:42:18.789] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 537 structureChanged: false structureIsReused:: Completely Elapsed: 5.598099999129772ms
Info 11315[16:42:18.789] Different program with same set of files
Info 11316[16:42:19.228] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11317[16:42:19.232] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 538 structureChanged: false structureIsReused:: Completely Elapsed: 4.489000000059605ms
Info 11318[16:42:19.232] Different program with same set of files
Info 11319[16:42:19.694] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11320[16:42:19.698] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 539 structureChanged: false structureIsReused:: Completely Elapsed: 4.277199998497963ms
Info 11321[16:42:19.698] Different program with same set of files
Info 11322[16:42:20.036] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11323[16:42:20.051] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 540 structureChanged: false structureIsReused:: Completely Elapsed: 14.964099999517202ms
Info 11324[16:42:20.051] Different program with same set of files
Info 11325[16:42:21.837] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11326[16:42:21.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 541 structureChanged: false structureIsReused:: Completely Elapsed: 8.234600000083447ms
Info 11327[16:42:21.846] Different program with same set of files
Info 11328[16:42:37.132] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11329[16:42:37.137] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 542 structureChanged: false structureIsReused:: Completely Elapsed: 4.793000001460314ms
Info 11330[16:42:37.137] Different program with same set of files
Info 11331[16:42:37.971] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 11332[16:42:37.979] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 543 structureChanged: false structureIsReused:: Completely Elapsed: 8.330699998885393ms
